txn_id,user_id,merchant_id,bank_id,txn_time,amount,status,failure_reason,bank_name,server_status,merchant_name,category,user_name,user_city,document
8b9ce765-1718-4205-9821-1b554f823d74,690,78,4,2025-03-16 07:13:00,1650.76,FAILED,INSUFFICIENT_FUNDS,Axis,ONLINE,Sanchez PLC,Ecommerce,Amy Payne,Lake Timothyville,"
Transaction ID: 8b9ce765-1718-4205-9821-1b554f823d74
Timestamp: 2025-03-16 07:13:00
Amount: 1650.76
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Axis (Server: ONLINE)
Merchant: Sanchez PLC (Ecommerce)
User City: Lake Timothyville
"
899d70a5-1d80-42dc-a273-50e6dc2869bf,179,83,8,2025-03-31 22:25:00,2456.48,FAILED,INVALID_PIN,BOB,ONLINE,Roberts-Mcguire,Health,Christopher Ryan,Zacharyhaven,"
Transaction ID: 899d70a5-1d80-42dc-a273-50e6dc2869bf
Timestamp: 2025-03-31 22:25:00
Amount: 2456.48
Status: FAILED
Failure Reason: INVALID_PIN
Bank: BOB (Server: ONLINE)
Merchant: Roberts-Mcguire (Health)
User City: Zacharyhaven
"
47bd545e-f674-4909-8e7c-f6dc4e23c1a1,612,26,15,2024-08-04 03:04:00,9396.31,FAILED,INSUFFICIENT_FUNDS,IndusInd,DELAYED,Huff PLC,Food,Steven Williams,Michaelshire,"
Transaction ID: 47bd545e-f674-4909-8e7c-f6dc4e23c1a1
Timestamp: 2024-08-04 03:04:00
Amount: 9396.31
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: IndusInd (Server: DELAYED)
Merchant: Huff PLC (Food)
User City: Michaelshire
"
c8296d07-a1b6-4d24-b2d0-71e2b3e0c45f,728,18,15,2024-09-03 01:18:00,3643.54,FAILED,INVALID_PIN,IndusInd,DELAYED,Paul Inc,Travel,Stephen Gregory,North Kendra,"
Transaction ID: c8296d07-a1b6-4d24-b2d0-71e2b3e0c45f
Timestamp: 2024-09-03 01:18:00
Amount: 3643.54
Status: FAILED
Failure Reason: INVALID_PIN
Bank: IndusInd (Server: DELAYED)
Merchant: Paul Inc (Travel)
User City: North Kendra
"
cf408b4c-ead3-41ba-89cc-87eefb0176be,20,153,16,2024-08-07 21:51:00,2936.16,FAILED,CARD_DECLINED,UCO,DELAYED,Hernandez-Hickman,Travel,Tony Johnson,New Steven,"
Transaction ID: cf408b4c-ead3-41ba-89cc-87eefb0176be
Timestamp: 2024-08-07 21:51:00
Amount: 2936.16
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: UCO (Server: DELAYED)
Merchant: Hernandez-Hickman (Travel)
User City: New Steven
"
414e07a9-f85e-47f9-b6ac-1f3156e82be8,133,87,15,2025-06-06 14:08:00,9434.42,FAILED,INSUFFICIENT_FUNDS,IndusInd,DELAYED,Kennedy-Nichols,Ecommerce,Mrs. Teresa Wright,New Kelly,"
Transaction ID: 414e07a9-f85e-47f9-b6ac-1f3156e82be8
Timestamp: 2025-06-06 14:08:00
Amount: 9434.42
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: IndusInd (Server: DELAYED)
Merchant: Kennedy-Nichols (Ecommerce)
User City: New Kelly
"
8718904e-274e-484a-8ff3-c2f78361c0ec,834,59,8,2024-07-24 18:50:00,8450.75,FAILED,INSUFFICIENT_FUNDS,BOB,ONLINE,Doyle-Valdez,Travel,Karen Ayala,North Steven,"
Transaction ID: 8718904e-274e-484a-8ff3-c2f78361c0ec
Timestamp: 2024-07-24 18:50:00
Amount: 8450.75
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: BOB (Server: ONLINE)
Merchant: Doyle-Valdez (Travel)
User City: North Steven
"
5fb8c8e1-2c76-49e5-a21c-8a5fa8033485,573,88,17,2024-12-31 07:28:00,9517.98,FAILED,INVALID_PIN,Standard Chartered,DOWN,Taylor-Cruz,Food,Natasha Wright,Jacquelinechester,"
Transaction ID: 5fb8c8e1-2c76-49e5-a21c-8a5fa8033485
Timestamp: 2024-12-31 07:28:00
Amount: 9517.98
Status: FAILED
Failure Reason: INVALID_PIN
Bank: Standard Chartered (Server: DOWN)
Merchant: Taylor-Cruz (Food)
User City: Jacquelinechester
"
af6077b0-9de3-4e6f-bfb6-aa7966ae86eb,793,156,12,2025-02-02 17:22:00,2869.27,FAILED,TIMEOUT,IDFC,ONLINE,"Combs, Burgess and Lane",Ecommerce,Melinda Flynn,New Jason,"
Transaction ID: af6077b0-9de3-4e6f-bfb6-aa7966ae86eb
Timestamp: 2025-02-02 17:22:00
Amount: 2869.27
Status: FAILED
Failure Reason: TIMEOUT
Bank: IDFC (Server: ONLINE)
Merchant: Combs, Burgess and Lane (Ecommerce)
User City: New Jason
"
f5017148-8f37-4fa3-9c0f-d6597e60a81f,535,63,11,2024-11-03 20:13:00,5889.64,FAILED,CARD_DECLINED,HSBC,DELAYED,Shields-Fowler,Food,Scott Hill,Wyattland,"
Transaction ID: f5017148-8f37-4fa3-9c0f-d6597e60a81f
Timestamp: 2024-11-03 20:13:00
Amount: 5889.64
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: HSBC (Server: DELAYED)
Merchant: Shields-Fowler (Food)
User City: Wyattland
"
6638dc37-6398-4ff4-a22c-67941c50b0a2,62,190,15,2024-11-08 13:54:00,5436.77,FAILED,CARD_DECLINED,IndusInd,DELAYED,Boyd and Sons,Travel,Terri Patel,New Norma,"
Transaction ID: 6638dc37-6398-4ff4-a22c-67941c50b0a2
Timestamp: 2024-11-08 13:54:00
Amount: 5436.77
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: IndusInd (Server: DELAYED)
Merchant: Boyd and Sons (Travel)
User City: New Norma
"
768b779c-9381-41a0-a7c4-ef2e5940cb18,626,22,18,2024-09-17 16:55:00,6121.74,FAILED,CARD_DECLINED,City Union,DOWN,"Everett, Knox and Allen",Grocery,Robert Baker,North Joann,"
Transaction ID: 768b779c-9381-41a0-a7c4-ef2e5940cb18
Timestamp: 2024-09-17 16:55:00
Amount: 6121.74
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: City Union (Server: DOWN)
Merchant: Everett, Knox and Allen (Grocery)
User City: North Joann
"
1dfecae0-4a2c-4655-a737-55dd262e3d82,670,167,20,2024-09-16 09:55:00,9804.84,FAILED,INVALID_PIN,South Indian Bank,DELAYED,"Ingram, Smith and Krause",Travel,Luis Berger,West John,"
Transaction ID: 1dfecae0-4a2c-4655-a737-55dd262e3d82
Timestamp: 2024-09-16 09:55:00
Amount: 9804.84
Status: FAILED
Failure Reason: INVALID_PIN
Bank: South Indian Bank (Server: DELAYED)
Merchant: Ingram, Smith and Krause (Travel)
User City: West John
"
cbc8c3a6-c41a-40fe-8711-aedd2c398040,821,34,9,2024-07-25 01:18:00,944.47,FAILED,CARD_DECLINED,Canara,DELAYED,Shelton-Riley,Health,Cassandra Smith,Johnsonstad,"
Transaction ID: cbc8c3a6-c41a-40fe-8711-aedd2c398040
Timestamp: 2024-07-25 01:18:00
Amount: 944.47
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: Canara (Server: DELAYED)
Merchant: Shelton-Riley (Health)
User City: Johnsonstad
"
93b62995-8895-4889-86a6-d6ff6b37bd83,848,187,11,2024-12-19 09:17:00,3085.06,FAILED,INVALID_PIN,HSBC,DELAYED,Compton-Flores,Grocery,Zachary Hogan,North Scottbury,"
Transaction ID: 93b62995-8895-4889-86a6-d6ff6b37bd83
Timestamp: 2024-12-19 09:17:00
Amount: 3085.06
Status: FAILED
Failure Reason: INVALID_PIN
Bank: HSBC (Server: DELAYED)
Merchant: Compton-Flores (Grocery)
User City: North Scottbury
"
0c5bd43c-e7be-4e61-8ec3-de18f245fef1,571,28,19,2025-06-11 06:32:00,633.94,FAILED,CARD_DECLINED,AU Small,DELAYED,Scott-Hampton,Entertainment,Rebecca Gentry,Port Ryanchester,"
Transaction ID: 0c5bd43c-e7be-4e61-8ec3-de18f245fef1
Timestamp: 2025-06-11 06:32:00
Amount: 633.94
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: AU Small (Server: DELAYED)
Merchant: Scott-Hampton (Entertainment)
User City: Port Ryanchester
"
7f920836-16dd-4fcb-b57e-36082f0899bc,245,112,14,2024-08-15 08:09:00,868.96,FAILED,INVALID_PIN,DBS,DOWN,"Sullivan, Murphy and Todd",Travel,Nathaniel Trevino Jr.,East Kellystad,"
Transaction ID: 7f920836-16dd-4fcb-b57e-36082f0899bc
Timestamp: 2024-08-15 08:09:00
Amount: 868.96
Status: FAILED
Failure Reason: INVALID_PIN
Bank: DBS (Server: DOWN)
Merchant: Sullivan, Murphy and Todd (Travel)
User City: East Kellystad
"
7f9c43dc-6b38-4b00-abcb-41412aa8b8b9,67,172,19,2024-11-02 14:23:00,3707.58,FAILED,CARD_DECLINED,AU Small,DELAYED,Lynch Group,Food,Kimberly Caldwell,Port Dakota,"
Transaction ID: 7f9c43dc-6b38-4b00-abcb-41412aa8b8b9
Timestamp: 2024-11-02 14:23:00
Amount: 3707.58
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: AU Small (Server: DELAYED)
Merchant: Lynch Group (Food)
User City: Port Dakota
"
2acd6261-378b-4c49-9cc3-3ee4734be410,986,109,7,2024-07-29 13:42:00,1494.49,FAILED,INSUFFICIENT_FUNDS,PNB,ONLINE,Galvan-Wilson,Travel,Ryan Cruz,Evansshire,"
Transaction ID: 2acd6261-378b-4c49-9cc3-3ee4734be410
Timestamp: 2024-07-29 13:42:00
Amount: 1494.49
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: PNB (Server: ONLINE)
Merchant: Galvan-Wilson (Travel)
User City: Evansshire
"
cb1a1c14-4372-4f27-bae2-e2b8e364392f,354,62,18,2024-09-12 00:46:00,3004.64,FAILED,TIMEOUT,City Union,DOWN,"Malone, Johnson and Martinez",Entertainment,Cheryl Jackson,Gomezhaven,"
Transaction ID: cb1a1c14-4372-4f27-bae2-e2b8e364392f
Timestamp: 2024-09-12 00:46:00
Amount: 3004.64
Status: FAILED
Failure Reason: TIMEOUT
Bank: City Union (Server: DOWN)
Merchant: Malone, Johnson and Martinez (Entertainment)
User City: Gomezhaven
"
4a0a5bbe-6495-40a8-bcac-f0ea8f720f11,382,133,20,2025-02-19 04:28:00,4664.82,FAILED,CARD_DECLINED,South Indian Bank,DELAYED,"Martin, Allen and James",Grocery,Vincent Duran,Chadberg,"
Transaction ID: 4a0a5bbe-6495-40a8-bcac-f0ea8f720f11
Timestamp: 2025-02-19 04:28:00
Amount: 4664.82
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: South Indian Bank (Server: DELAYED)
Merchant: Martin, Allen and James (Grocery)
User City: Chadberg
"
5267e1f1-c200-4f20-98b4-0fb6165e700e,440,50,7,2024-09-14 23:43:00,5097.83,FAILED,INSUFFICIENT_FUNDS,PNB,ONLINE,Martinez Group,Fashion,Jennifer Deleon,South Cody,"
Transaction ID: 5267e1f1-c200-4f20-98b4-0fb6165e700e
Timestamp: 2024-09-14 23:43:00
Amount: 5097.83
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: PNB (Server: ONLINE)
Merchant: Martinez Group (Fashion)
User City: South Cody
"
29f906e1-4694-4214-bb63-f2ce7156cbca,400,29,19,2025-05-04 12:54:00,3057.37,FAILED,INSUFFICIENT_FUNDS,AU Small,DELAYED,Ward-Harvey,Ecommerce,Loretta Gonzalez,Jorgeshire,"
Transaction ID: 29f906e1-4694-4214-bb63-f2ce7156cbca
Timestamp: 2025-05-04 12:54:00
Amount: 3057.37
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: AU Small (Server: DELAYED)
Merchant: Ward-Harvey (Ecommerce)
User City: Jorgeshire
"
91ba7f15-4d71-484b-bf14-4ffbf73636ba,83,60,17,2025-05-30 17:59:00,267.72,FAILED,INSUFFICIENT_FUNDS,Standard Chartered,DOWN,"Johnson, Reese and Vaughan",Health,Paige Mercado,Mendezbury,"
Transaction ID: 91ba7f15-4d71-484b-bf14-4ffbf73636ba
Timestamp: 2025-05-30 17:59:00
Amount: 267.72
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Standard Chartered (Server: DOWN)
Merchant: Johnson, Reese and Vaughan (Health)
User City: Mendezbury
"
c565779f-be53-442c-928a-c3959575bd48,792,55,6,2024-07-23 19:11:00,2397.35,FAILED,INVALID_PIN,Yes Bank,DOWN,"Williams, King and Russell",Food,Tina Porter,Port Markhaven,"
Transaction ID: c565779f-be53-442c-928a-c3959575bd48
Timestamp: 2024-07-23 19:11:00
Amount: 2397.35
Status: FAILED
Failure Reason: INVALID_PIN
Bank: Yes Bank (Server: DOWN)
Merchant: Williams, King and Russell (Food)
User City: Port Markhaven
"
da770943-901f-4ba5-ac3b-add711a284c3,198,197,6,2024-11-02 16:20:00,2588.38,FAILED,INVALID_PIN,Yes Bank,DOWN,"Shaffer, Stephens and West",Grocery,Carrie Miller,Sarahfurt,"
Transaction ID: da770943-901f-4ba5-ac3b-add711a284c3
Timestamp: 2024-11-02 16:20:00
Amount: 2588.38
Status: FAILED
Failure Reason: INVALID_PIN
Bank: Yes Bank (Server: DOWN)
Merchant: Shaffer, Stephens and West (Grocery)
User City: Sarahfurt
"
4a3b8cfe-36d3-41f6-9f54-f536c236e247,861,96,2,2025-02-13 13:54:00,7459.9,FAILED,INSUFFICIENT_FUNDS,HDFC,DOWN,Yates LLC,Fashion,Catherine Boyd,South Katherine,"
Transaction ID: 4a3b8cfe-36d3-41f6-9f54-f536c236e247
Timestamp: 2025-02-13 13:54:00
Amount: 7459.9
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: HDFC (Server: DOWN)
Merchant: Yates LLC (Fashion)
User City: South Katherine
"
1149e2ed-3a1c-44a8-8c77-94de9984cb3c,259,21,11,2025-06-30 08:19:00,3424.07,FAILED,INSUFFICIENT_FUNDS,HSBC,DELAYED,Quinn-Brown,Food,Walter Smith,Joshuahaven,"
Transaction ID: 1149e2ed-3a1c-44a8-8c77-94de9984cb3c
Timestamp: 2025-06-30 08:19:00
Amount: 3424.07
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: HSBC (Server: DELAYED)
Merchant: Quinn-Brown (Food)
User City: Joshuahaven
"
c9cb7d57-69ce-440c-b610-de9b99898a41,374,44,14,2025-01-30 00:50:00,8792.93,FAILED,CARD_DECLINED,DBS,DOWN,Galvan-Nelson,Ecommerce,Paul Hernandez,Victoriaberg,"
Transaction ID: c9cb7d57-69ce-440c-b610-de9b99898a41
Timestamp: 2025-01-30 00:50:00
Amount: 8792.93
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: DBS (Server: DOWN)
Merchant: Galvan-Nelson (Ecommerce)
User City: Victoriaberg
"
2787df8b-4652-4ffb-9af2-4f1c702b27d0,474,28,17,2024-09-12 21:07:00,3076.09,FAILED,INSUFFICIENT_FUNDS,Standard Chartered,DOWN,Scott-Hampton,Entertainment,Carrie Spencer,Ricardoport,"
Transaction ID: 2787df8b-4652-4ffb-9af2-4f1c702b27d0
Timestamp: 2024-09-12 21:07:00
Amount: 3076.09
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Standard Chartered (Server: DOWN)
Merchant: Scott-Hampton (Entertainment)
User City: Ricardoport
"
f6506db2-c800-4691-8149-0e027b5884c0,237,174,3,2025-04-06 05:03:00,1754.16,FAILED,INVALID_PIN,SBI,DOWN,"Mason, Smith and Campbell",Grocery,Crystal Molina,Angelaview,"
Transaction ID: f6506db2-c800-4691-8149-0e027b5884c0
Timestamp: 2025-04-06 05:03:00
Amount: 1754.16
Status: FAILED
Failure Reason: INVALID_PIN
Bank: SBI (Server: DOWN)
Merchant: Mason, Smith and Campbell (Grocery)
User City: Angelaview
"
e1a87ba8-3728-4405-9066-a0716812d6bb,267,119,16,2025-03-18 21:48:00,3223.54,FAILED,INSUFFICIENT_FUNDS,UCO,DELAYED,Crawford Ltd,Ecommerce,Veronica White,Christopherview,"
Transaction ID: e1a87ba8-3728-4405-9066-a0716812d6bb
Timestamp: 2025-03-18 21:48:00
Amount: 3223.54
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: UCO (Server: DELAYED)
Merchant: Crawford Ltd (Ecommerce)
User City: Christopherview
"
d920eb09-2d03-4d02-abdb-696a351b969d,591,100,14,2025-03-13 06:52:00,1605.28,FAILED,INVALID_PIN,DBS,DOWN,Valenzuela Ltd,Entertainment,Robin Stewart,Saundersmouth,"
Transaction ID: d920eb09-2d03-4d02-abdb-696a351b969d
Timestamp: 2025-03-13 06:52:00
Amount: 1605.28
Status: FAILED
Failure Reason: INVALID_PIN
Bank: DBS (Server: DOWN)
Merchant: Valenzuela Ltd (Entertainment)
User City: Saundersmouth
"
d6fa6bd6-108b-4d4e-97be-c49713bfd7e9,37,178,6,2024-10-01 12:08:00,3678.46,FAILED,INVALID_PIN,Yes Bank,DOWN,Maynard LLC,Fashion,Alyssa Wang,Michelestad,"
Transaction ID: d6fa6bd6-108b-4d4e-97be-c49713bfd7e9
Timestamp: 2024-10-01 12:08:00
Amount: 3678.46
Status: FAILED
Failure Reason: INVALID_PIN
Bank: Yes Bank (Server: DOWN)
Merchant: Maynard LLC (Fashion)
User City: Michelestad
"
e808ba92-2597-45f9-b748-36dcd21b45fd,590,72,5,2024-09-29 03:23:00,9763.21,FAILED,CARD_DECLINED,Kotak,DELAYED,Williams-Allison,Ecommerce,Mark Smith,Barrettfurt,"
Transaction ID: e808ba92-2597-45f9-b748-36dcd21b45fd
Timestamp: 2024-09-29 03:23:00
Amount: 9763.21
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: Kotak (Server: DELAYED)
Merchant: Williams-Allison (Ecommerce)
User City: Barrettfurt
"
11e48857-3985-477e-9906-f7a8bdf08ae5,205,96,17,2025-06-14 01:01:00,9395.47,FAILED,CARD_DECLINED,Standard Chartered,DOWN,Yates LLC,Fashion,William Farley,Tylerfort,"
Transaction ID: 11e48857-3985-477e-9906-f7a8bdf08ae5
Timestamp: 2025-06-14 01:01:00
Amount: 9395.47
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: Standard Chartered (Server: DOWN)
Merchant: Yates LLC (Fashion)
User City: Tylerfort
"
dd64fba7-d4b0-4ca8-baec-b95fd2f08e27,403,100,9,2024-10-05 21:20:00,2423.26,FAILED,INSUFFICIENT_FUNDS,Canara,DELAYED,Valenzuela Ltd,Entertainment,Tiffany Garcia,Lake Kimberly,"
Transaction ID: dd64fba7-d4b0-4ca8-baec-b95fd2f08e27
Timestamp: 2024-10-05 21:20:00
Amount: 2423.26
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Canara (Server: DELAYED)
Merchant: Valenzuela Ltd (Entertainment)
User City: Lake Kimberly
"
decf9eb5-11ac-42ac-966e-b81563977c66,585,199,15,2025-05-25 03:09:00,2980.21,FAILED,CARD_DECLINED,IndusInd,DELAYED,Gentry-Haynes,Ecommerce,Regina Clark,Alvarezstad,"
Transaction ID: decf9eb5-11ac-42ac-966e-b81563977c66
Timestamp: 2025-05-25 03:09:00
Amount: 2980.21
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: IndusInd (Server: DELAYED)
Merchant: Gentry-Haynes (Ecommerce)
User City: Alvarezstad
"
2b493a33-0add-44b5-9a74-c907a49f9f96,744,104,19,2024-10-07 12:06:00,6534.52,FAILED,INSUFFICIENT_FUNDS,AU Small,DELAYED,Sanchez-Hahn,Fashion,Alan Bruce,Port Nicholeville,"
Transaction ID: 2b493a33-0add-44b5-9a74-c907a49f9f96
Timestamp: 2024-10-07 12:06:00
Amount: 6534.52
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: AU Small (Server: DELAYED)
Merchant: Sanchez-Hahn (Fashion)
User City: Port Nicholeville
"
5ee1b35d-089d-437f-9e66-a56e2fc70cab,258,12,10,2024-11-30 03:56:00,1198.69,FAILED,CARD_DECLINED,Union Bank,DELAYED,Gentry Group,Ecommerce,Jeremy White,Joshuamouth,"
Transaction ID: 5ee1b35d-089d-437f-9e66-a56e2fc70cab
Timestamp: 2024-11-30 03:56:00
Amount: 1198.69
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: Union Bank (Server: DELAYED)
Merchant: Gentry Group (Ecommerce)
User City: Joshuamouth
"
15736974-cc02-4cc1-b380-57043e09e0b6,708,40,16,2025-01-26 15:14:00,6751.64,FAILED,INSUFFICIENT_FUNDS,UCO,DELAYED,Wilson LLC,Entertainment,Stephanie Moore,Justinside,"
Transaction ID: 15736974-cc02-4cc1-b380-57043e09e0b6
Timestamp: 2025-01-26 15:14:00
Amount: 6751.64
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: UCO (Server: DELAYED)
Merchant: Wilson LLC (Entertainment)
User City: Justinside
"
426add52-250c-4d8c-8a2d-e0d4d13869a5,903,123,8,2025-03-14 08:30:00,6069.93,FAILED,INVALID_PIN,BOB,ONLINE,"Rose, Cook and Conway",Food,Kayla Shea,West Frankside,"
Transaction ID: 426add52-250c-4d8c-8a2d-e0d4d13869a5
Timestamp: 2025-03-14 08:30:00
Amount: 6069.93
Status: FAILED
Failure Reason: INVALID_PIN
Bank: BOB (Server: ONLINE)
Merchant: Rose, Cook and Conway (Food)
User City: West Frankside
"
07ae95d8-1134-4573-89d1-138a0e24fbd9,27,119,5,2024-08-15 02:10:00,5630.31,FAILED,INVALID_PIN,Kotak,DELAYED,Crawford Ltd,Ecommerce,Karen Moreno,Mooreview,"
Transaction ID: 07ae95d8-1134-4573-89d1-138a0e24fbd9
Timestamp: 2024-08-15 02:10:00
Amount: 5630.31
Status: FAILED
Failure Reason: INVALID_PIN
Bank: Kotak (Server: DELAYED)
Merchant: Crawford Ltd (Ecommerce)
User City: Mooreview
"
f97bcd3e-2e86-4b4e-8262-b9bb625c8db5,390,122,15,2024-12-12 13:24:00,8094.85,FAILED,TIMEOUT,IndusInd,DELAYED,Wolfe LLC,Fashion,Tyler Summers,Tylerville,"
Transaction ID: f97bcd3e-2e86-4b4e-8262-b9bb625c8db5
Timestamp: 2024-12-12 13:24:00
Amount: 8094.85
Status: FAILED
Failure Reason: TIMEOUT
Bank: IndusInd (Server: DELAYED)
Merchant: Wolfe LLC (Fashion)
User City: Tylerville
"
5aba4e1a-5ad3-498e-92c5-b73886428703,890,115,17,2025-04-22 00:34:00,2975.38,FAILED,INSUFFICIENT_FUNDS,Standard Chartered,DOWN,"Townsend, Russell and Thomas",Food,Brian Miller,Lake James,"
Transaction ID: 5aba4e1a-5ad3-498e-92c5-b73886428703
Timestamp: 2025-04-22 00:34:00
Amount: 2975.38
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Standard Chartered (Server: DOWN)
Merchant: Townsend, Russell and Thomas (Food)
User City: Lake James
"
97966bf7-9c03-480c-ad1f-c8340cbafd6f,92,77,2,2025-01-03 14:24:00,6377.36,FAILED,TIMEOUT,HDFC,DOWN,Hart-Massey,Food,Crystal Gardner,Waltonton,"
Transaction ID: 97966bf7-9c03-480c-ad1f-c8340cbafd6f
Timestamp: 2025-01-03 14:24:00
Amount: 6377.36
Status: FAILED
Failure Reason: TIMEOUT
Bank: HDFC (Server: DOWN)
Merchant: Hart-Massey (Food)
User City: Waltonton
"
633a9468-e768-4847-9064-3e45433c8511,943,122,19,2025-06-12 08:58:00,3677.27,FAILED,CARD_DECLINED,AU Small,DELAYED,Wolfe LLC,Fashion,Emily Richardson,Gutierrezside,"
Transaction ID: 633a9468-e768-4847-9064-3e45433c8511
Timestamp: 2025-06-12 08:58:00
Amount: 3677.27
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: AU Small (Server: DELAYED)
Merchant: Wolfe LLC (Fashion)
User City: Gutierrezside
"
a1cb79eb-71f2-432e-a813-408da2c2dfa0,837,200,11,2024-10-26 05:25:00,1783.21,FAILED,TIMEOUT,HSBC,DELAYED,"Bennett, Davis and Morris",Entertainment,Todd Duncan,Barneston,"
Transaction ID: a1cb79eb-71f2-432e-a813-408da2c2dfa0
Timestamp: 2024-10-26 05:25:00
Amount: 1783.21
Status: FAILED
Failure Reason: TIMEOUT
Bank: HSBC (Server: DELAYED)
Merchant: Bennett, Davis and Morris (Entertainment)
User City: Barneston
"
47bbf89c-ac75-44b8-8da9-7856c678a47e,797,22,19,2024-09-14 23:13:00,8556.37,FAILED,TIMEOUT,AU Small,DELAYED,"Everett, Knox and Allen",Grocery,Megan Smith,New Juan,"
Transaction ID: 47bbf89c-ac75-44b8-8da9-7856c678a47e
Timestamp: 2024-09-14 23:13:00
Amount: 8556.37
Status: FAILED
Failure Reason: TIMEOUT
Bank: AU Small (Server: DELAYED)
Merchant: Everett, Knox and Allen (Grocery)
User City: New Juan
"
c694131e-1f19-4b86-bc6b-af0c01bce8b6,1000,27,8,2025-05-13 02:56:00,5701.64,FAILED,CARD_DECLINED,BOB,ONLINE,Wolfe PLC,Fashion,Jeffrey Hernandez,Port Philipland,"
Transaction ID: c694131e-1f19-4b86-bc6b-af0c01bce8b6
Timestamp: 2025-05-13 02:56:00
Amount: 5701.64
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: BOB (Server: ONLINE)
Merchant: Wolfe PLC (Fashion)
User City: Port Philipland
"
d5d1b2e3-6da7-46a4-a6ae-c19c5f9fae36,284,18,19,2024-12-02 20:24:00,1445.95,FAILED,INSUFFICIENT_FUNDS,AU Small,DELAYED,Paul Inc,Travel,Ashley Green,North Michael,"
Transaction ID: d5d1b2e3-6da7-46a4-a6ae-c19c5f9fae36
Timestamp: 2024-12-02 20:24:00
Amount: 1445.95
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: AU Small (Server: DELAYED)
Merchant: Paul Inc (Travel)
User City: North Michael
"
e482aeb0-2e50-45c2-9c9f-4f7cec064dbb,490,182,16,2024-09-10 21:52:00,4775.22,FAILED,CARD_DECLINED,UCO,DELAYED,Li-Bell,Fashion,Dominique Watson,Lake Zacharymouth,"
Transaction ID: e482aeb0-2e50-45c2-9c9f-4f7cec064dbb
Timestamp: 2024-09-10 21:52:00
Amount: 4775.22
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: UCO (Server: DELAYED)
Merchant: Li-Bell (Fashion)
User City: Lake Zacharymouth
"
816a542a-616e-42a2-aff9-dde7e393c0a1,751,40,5,2024-07-01 05:43:00,5153.82,FAILED,INSUFFICIENT_FUNDS,Kotak,DELAYED,Wilson LLC,Entertainment,Steven Andrade,Erichaven,"
Transaction ID: 816a542a-616e-42a2-aff9-dde7e393c0a1
Timestamp: 2024-07-01 05:43:00
Amount: 5153.82
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Kotak (Server: DELAYED)
Merchant: Wilson LLC (Entertainment)
User City: Erichaven
"
6133ea1f-398b-445f-9f2d-6e10e8633ba3,623,139,3,2025-03-22 20:08:00,3270.8,FAILED,CARD_DECLINED,SBI,DOWN,Frey LLC,Grocery,Scott Cochran,East James,"
Transaction ID: 6133ea1f-398b-445f-9f2d-6e10e8633ba3
Timestamp: 2025-03-22 20:08:00
Amount: 3270.8
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: SBI (Server: DOWN)
Merchant: Frey LLC (Grocery)
User City: East James
"
